name,url
blue-falcon,https://github.com/Reedyuk/blue-falcon
pebble-android-sdk,https://github.com/pebble/pebble-android-sdk
EasyBle,https://github.com/nziyouren/EasyBle
RxBluetoothKotlin,https://github.com/VincentMasselis/RxBluetoothKotlin
easyble,https://github.com/wandersnail/easyble
bluetooth-state-view,https://github.com/eo/bluetooth-state-view
OkBluetoothHook,https://github.com/okbean/OkBluetoothHook
Android-BluetoothMCLibrary,https://github.com/Ahmed-Abdelmeged/Android-BluetoothMCLibrary
sdk-ble-android,https://github.com/XYOracleNetwork/sdk-ble-android
BluetoothCompat,https://github.com/joerogers/BluetoothCompat
react-native-common-intents,https://github.com/wahdatjan/react-native-common-intents
ble-android-sdk,https://github.com/reelyactive/ble-android-sdk
bixolon-driver,https://github.com/IstraTech/bixolon-driver
android-ble-made-easy,https://github.com/LeandroSQ/android-ble-made-easy
Hydra,https://github.com/wanglikun7342/Hydra
android-bluetooth-current-time-service,https://github.com/RideBeeline/android-bluetooth-current-time-service
Bluetooth-send,https://github.com/Ahmed-Abdelmeged/Bluetooth-send
Requirements,https://github.com/noties/Requirements
flip-ble,https://github.com/bingerz/flip-ble
BluetoothSelector,https://github.com/yzlee/BluetoothSelector
notti-library,https://github.com/bertrandmartel/notti-library
android-bt,https://github.com/vinli/android-bt
android-buruberi,https://github.com/hello/android-buruberi
ThermalPrinter,https://github.com/isradeleon/ThermalPrinter
bluetoothie,https://github.com/onatakduman/bluetoothie
Android-BluetoothPrinter,https://github.com/vinint/Android-BluetoothPrinter
sdk-xyobleinterface-android,https://github.com/xy-graveyard/sdk-xyobleinterface-android
gatt-explorer,https://github.com/akdeniza/gatt-explorer
LWBluetooth,https://github.com/eraare/LWBluetooth
BluetoothScanner,https://github.com/RustFisher/BluetoothScanner
BluetoothCommunicatorExample,https://github.com/niedev/BluetoothCommunicatorExample
bpmonitor,https://github.com/mfussi/bpmonitor
HBluetooth,https://github.com/lianghuihui-plus/HBluetooth
com.ruuvi.bluetooth.default,https://github.com/ruuvi/com.ruuvi.bluetooth.default
SlyceMessaging,https://github.com/Slyce-Inc/SlyceMessaging
Lynx,https://github.com/pedrovgs/Lynx
ChatMessageView,https://github.com/himanshu-soni/ChatMessageView
ChatMessageView,https://github.com/bassaer/ChatMessageView
Applozic-Android-SDK,https://github.com/AppLozic/Applozic-Android-SDK
Applozic-Android-SDK,https://github.com/AppLozic/Applozic-Android-SDK
CookieBar2,https://github.com/AviranAbady/CookieBar2
WebViewJavascriptBridge,https://github.com/wendux/WebViewJavascriptBridge
FastGCM,https://github.com/iammert/FastGCM
android-chat-ui,https://github.com/timigod/android-chat-ui
Whatsapp-API,https://github.com/omegaes/Whatsapp-API
ChatVoicePlayer,https://github.com/JagarYousef/ChatVoicePlayer
RxFcm,https://github.com/VictorAlbertos/RxFcm
iotf-android,https://github.com/bertrandmartel/iotf-android
android-push-client,https://github.com/devsu/android-push-client
android-module-pushmanager,https://github.com/grumpyshoe/android-module-pushmanager
FancyFlashbar-Android,https://github.com/Shashank02051997/FancyFlashbar-Android
SimpleGCM,https://github.com/Swisyn/SimpleGCM
SuperStateView,https://github.com/sebacipolat/SuperStateView
ably-java,https://github.com/ably/ably-java
initial_tips,https://github.com/mpetlyuk/initial_tips
slack-api-android,https://github.com/pschroen/slack-api-android
denbun,https://github.com/YukiMatsumura/denbun
media-picker-android,https://github.com/olxgroup-oss/media-picker-android
FCM-AndroidToOtherDevice,https://github.com/DavidBarbaran/FCM-AndroidToOtherDevice
AckBar,https://github.com/murielK/AckBar
zylo,https://github.com/labhyasharma/zylo
TCPMessenger,https://github.com/murielK/TCPMessenger
b-log,https://github.com/kaedea/b-log
accelerator-textchat-android,https://github.com/opentok/accelerator-textchat-android
SlackMessage,https://github.com/suhanlee/SlackMessage
Toast-Silicon,https://github.com/rupomsoft/Toast-Silicon
cookie-dialog,https://github.com/lowlevel-studios/cookie-dialog
android-push-manager,https://github.com/shiftconnects/android-push-manager
LinkedIn,https://github.com/koushikcse/LinkedIn
SuperChat,https://github.com/yueying0083/SuperChat
WhatsappAndroidHelper,https://github.com/neel1998/WhatsappAndroidHelper
UninstallTrackingSample,https://github.com/AppsFlyerLiang/UninstallTrackingSample
android-ws-debugger,https://github.com/dtboy1995/android-ws-debugger
usepace-android-message-center,https://github.com/themakersteam/usepace-android-message-center
Arad.android.pushNotification,https://github.com/araditc/Arad.android.pushNotification
pop,https://github.com/mainong-jenbum/pop
AndroidOBD,https://github.com/barnhill/AndroidOBD
RxWearBridge,https://github.com/jaumard/RxWearBridge
messenger,https://github.com/droibit/messenger
InstantGCMPush,https://github.com/Sneha010/InstantGCMPush
PushManager,https://github.com/synesthesia-it/PushManager
dispatch-queue,https://github.com/Justson/dispatch-queue
nfc-mqtt-forwarder,https://github.com/smutkiewicz/nfc-mqtt-forwarder
Simple-Dialog,https://github.com/barisatalay/Simple-Dialog
scm,https://github.com/aslamanver/scm
sensey,https://github.com/nisrulz/sensey
FSensor,https://github.com/KalebKE/FSensor
sdk,https://github.com/robotemi/sdk
JkStepSensor,https://github.com/leibing8912/JkStepSensor
android-things,https://github.com/Sensirion/android-things
bh1750-androidthings,https://github.com/alvarowolfx/bh1750-androidthings
zxsensor,https://github.com/blundell/zxsensor
fused-sensor,https://github.com/jmluengo/fused-sensor
easing-master,https://github.com/bdhwan/easing-master
Proxsor,https://github.com/kishan2612/Proxsor
android-speech,https://github.com/gotev/android-speech
AndroidMaryTTS,https://github.com/AndroidMaryTTS/AndroidMaryTTS
Cognitive-Speech-STT-Android,https://github.com/Azure-Samples/Cognitive-Speech-STT-Android
speakerbox,https://github.com/mapzen/speakerbox
text2speech-for-android,https://github.com/LiangMaYong/text2speech-for-android
AndroidTTS_Visualizer,https://github.com/mako34/AndroidTTS_Visualizer
SpsEditText,https://github.com/SPSpisoft/SpsEditText
RxIAPv3,https://github.com/pavlospt/RxIAPv3
Google-IAP,https://github.com/akshaaatt/Google-IAP
billing-protector,https://github.com/cioccarellia/billing-protector
pals-lib,https://github.com/bestog/pals-lib
easylocation,https://github.com/mobarakice/easylocation
AmapLiveLocation,https://github.com/conanchen/AmapLiveLocation
Localman,https://github.com/ismailnurudeen/Localman
mvp-maps,https://github.com/benoitletondor/mvp-maps
LocationTracker,https://github.com/SelfHitler/LocationTracker
GPSLocationPickerLibrary-Android,https://github.com/tonytogara/GPSLocationPickerLibrary-Android
locate,https://github.com/erf/locate
CGPS,https://github.com/GeniusRUS/CGPS
stetho,https://github.com/facebook/stetho
DebugDrawer,https://github.com/palaima/DebugDrawer
toolargetool,https://github.com/guardian/toolargetool
bee,https://github.com/orhanobut/bee
under-the-hood,https://github.com/patrickfav/under-the-hood
android-devtools-for-Apache-Weex,https://github.com/weexteam/android-devtools-for-Apache-Weex
android-debugdata-webtool,https://github.com/itgowo/android-debugdata-webtool
Andzu,https://github.com/isacan/Andzu
SqliteManager,https://github.com/Ashok-Varma/SqliteManager
DebugController,https://github.com/luckybilly/DebugController
planb-android,https://github.com/patrickfav/planb-android
SharedPrefManager,https://github.com/Ashok-Varma/SharedPrefManager
Android-UrlSchemeInterceptor,https://github.com/SimonMarquis/Android-UrlSchemeInterceptor
Stetho-Couchbase,https://github.com/RobotPajamas/Stetho-Couchbase
ultra-debugger,https://github.com/bartwell/ultra-debugger
AndroidAssert,https://github.com/AITUncle/AndroidAssert
couchbase-lite-android-console,https://github.com/pkjvit/couchbase-lite-android-console
LogXixi,https://github.com/yunmengjiuzhang/LogXixi
RemoteLogger,https://github.com/iambaljeet/RemoteLogger
remote-logcat,https://github.com/mobiledevpro/remote-logcat
AndroidDevTool,https://github.com/alonlubinski/AndroidDevTool
android-fully-log,https://github.com/LightSun/android-fully-log
Android,https://github.com/TagCommander/Android
Inkerman,https://github.com/acelost/Inkerman
Android-Data-Debugger,https://github.com/pkjvit/Android-Data-Debugger
wogger-logs,https://github.com/janjanmedinaaa/wogger-logs
debug_darktheft,https://github.com/darktheft/debug_darktheft
FloatTools,https://github.com/weiyixiong/FloatTools
RisingLog,https://github.com/RisingPark/RisingLog
Birdo,https://github.com/prolificinteractive/Birdo
BLog,https://github.com/BeppiMenozzi/BLog
apiLog,https://github.com/Potato-2020/apiLog
TinyDebugUtils,https://github.com/dajkim76/TinyDebugUtils
PackageViewer,https://github.com/Atsumi3/PackageViewer
debugHelper,https://github.com/zxixia/debugHelper
Log4A,https://github.com/KitoHo/Log4A
http-relayer,https://github.com/Pfuster12/http-relayer
Riddle,https://github.com/mofneko/Riddle
Logger,https://github.com/widowmaker110/Logger
print,https://github.com/westbeng/print
bleep,https://github.com/AdeebNqo/bleep
SystemBarTint,https://github.com/jgilfelt/SystemBarTint
ShineButton,https://github.com/ChadCSong/ShineButton
XUI,https://github.com/xuexiangjys/XUI
DraggablePanel,https://github.com/pedrovgs/DraggablePanel
DraggablePanel,https://github.com/hoanganhtuan95ptit/DraggablePanel
jjdxm_ijkplayer,https://github.com/lingcimi/jjdxm_ijkplayer
EasyPhotos,https://github.com/HuanTanSheng/EasyPhotos
EasyPhotos,https://github.com/joker-fu/EasyPhotos
circle-menu-android,https://github.com/Ramotion/circle-menu-android
Android-InfiniteCards,https://github.com/BakerJQ/Android-InfiniteCards
anvil,https://github.com/anvil-ui/anvil
RWidgetHelper,https://github.com/RuffianZhong/RWidgetHelper
material-cab,https://github.com/afollestad/material-cab
Orient-Ui,https://github.com/mCyp/Orient-Ui
AutoUpdateProject,https://github.com/MZCretin/AutoUpdateProject
k4l-video-trimmer,https://github.com/titansgroup/k4l-video-trimmer
FlowBinding,https://github.com/ReactiveCircus/FlowBinding
IndicatorFastScroll,https://github.com/reddit/IndicatorFastScroll
dspec,https://github.com/lucasr/dspec
FABRevealMenu-master,https://github.com/HarinTrivedi/FABRevealMenu-master
radiography,https://github.com/square/radiography
CreditCardEntry,https://github.com/dbachelder/CreditCardEntry
sequence-layout,https://github.com/transferwise/sequence-layout
realm-android-adapters,https://github.com/realm/realm-android-adapters
Corbind,https://github.com/LDRAlighieri/Corbind
DragSlopLayout,https://github.com/Rukey7/DragSlopLayout
SegmentedBarView-Android,https://github.com/gspd-mobi/SegmentedBarView-Android
circular-slider-android,https://github.com/milosmns/circular-slider-android
OverlappingPanels,https://github.com/discord/OverlappingPanels
Gander,https://github.com/Ashok-Varma/Gander
swipe-layout-android,https://github.com/rambler-digital-solutions/swipe-layout-android
Sequent,https://github.com/fujiyuu75/Sequent
Luhn,https://github.com/KingsMentor/Luhn
BGATitleBar-Android,https://github.com/bingoogolapple/BGATitleBar-Android
LifecycleModel,https://github.com/JessYanCoding/LifecycleModel
AsyncJobLibrary,https://github.com/Arasthel/AsyncJobLibrary
QuickReturn,https://github.com/felipecsl/QuickReturn
MaterialFabSpeedDial,https://github.com/kobakei/MaterialFabSpeedDial
EventsCalendar,https://github.com/tizisdeepan/EventsCalendar
Bindables,https://github.com/skydoves/Bindables
DragView,https://github.com/tuanhav95/DragView
BlurTutorial,https://github.com/Cleveroad/BlurTutorial
VideoTrimmer,https://github.com/AndroidDeveloperLB/VideoTrimmer
PodSLider,https://github.com/bhargavms/PodSLider
WheelView,https://github.com/psuzn/WheelView
truffle-shuffle,https://github.com/intuit/truffle-shuffle
JieCaoVideoPlayer-develop,https://github.com/JoeyChow1989/JieCaoVideoPlayer-develop
Pan,https://github.com/campusappcn/Pan
clay,https://github.com/line/clay
AppDress,https://github.com/lenebf/AppDress
reel-search-android,https://github.com/forkachild/reel-search-android
SystemUiHelper,https://github.com/zhanghai/SystemUiHelper
ticdesign,https://github.com/mobvoi/ticdesign
UI,https://github.com/supertaohaili/UI
UI,https://github.com/staticbloc/media/ui
3DSView,https://github.com/LivotovLabs/3DSView
KsgLikeView,https://github.com/kaisengao/KsgLikeView
InflaterAuto,https://github.com/genius158/InflaterAuto
Konduit,https://github.com/passsy/Konduit
fogger,https://github.com/allegro/fogger
ImagePicker,https://github.com/wurensen/ImagePicker
Gradient-Artist,https://github.com/Hariofspades/Gradient-Artist
SSAndroidNeumorphicKit,https://github.com/SimformSolutionsPvtLtd/SSAndroidNeumorphicKit
Common,https://github.com/Dsiner/Common
android-form-validation,https://github.com/Dhaval2404/android-form-validation
Album,https://github.com/7449/Album
Album,https://github.com/Dsiner/Album
segmented,https://github.com/creageek/segmented
AndroidTestXRunner,https://github.com/stepstone-tech/AndroidTestXRunner
typography,https://github.com/workarounds/typography
KLineChartAndroid,https://github.com/liihuu/KLineChartAndroid
sms-confirmation-view,https://github.com/fraggjkee/sms-confirmation-view
SwipeAnimationButton,https://github.com/TerryJung/SwipeAnimationButton
COCOQuery,https://github.com/soarcn/COCOQuery
WebViewTester,https://github.com/AzimoLabs/WebViewTester
RxUIKotlin,https://github.com/VincentMasselis/RxUIKotlin
Android-uix,https://github.com/Shouheng88/Android-uix
BaseUIFrame,https://github.com/24kpk/BaseUIFrame
QuietVersion,https://github.com/xwdz/QuietVersion
screenAdaptation,https://github.com/hjhrq1991/screenAdaptation
UITemplateView,https://github.com/youth5201314/UITemplateView
Awesome-Neumorphism-Android-Library,https://github.com/GovindaPaliwal/Awesome-Neumorphism-Android-Library
Pentecost,https://github.com/knightbenax/Pentecost
MaterialPreferences,https://github.com/battleent/MaterialPreferences
SimpleNetworkLibrary,https://github.com/ahmedadeltito/SimpleNetworkLibrary
UIAdapter,https://github.com/Sing1/UIAdapter
EasyForm-Android,https://github.com/kaiyangjia/EasyForm-Android
ZFrame,https://github.com/zcolin/ZFrame
portal,https://github.com/workarounds/portal
AndroidThreadSwitcher,https://github.com/BoxResin/AndroidThreadSwitcher
CustomButton,https://github.com/searchy2/CustomButton
common.android.utils,https://github.com/kibotu/common.android.utils
ActionDialog,https://github.com/skyline1631/ActionDialog
uitools,https://github.com/Scalified/uitools
NigeriaMap,https://github.com/apjoex/NigeriaMap
blueprint,https://github.com/Comcast/blueprint
itokuto,https://github.com/eosobande/itokuto
TGOCMessagesActivity,https://github.com/two-guys-one-code/TGOCMessagesActivity
GearSlider,https://github.com/sunghwanJo/GearSlider
translator,https://github.com/johnsonlee/translator
netStateLayout,https://github.com/xingliuhua/netStateLayout
auth-ui,https://github.com/sayagodshala/auth-ui
IOSActionSheet,https://github.com/xinle/IOSActionSheet
android-webui-sdk,https://github.com/queueit/android-webui-sdk
stant-ui-android-library,https://github.com/stantmob/stant-ui-android-library
DynamoUI,https://github.com/PeterChu2/DynamoUI
KotlinLocalization,https://github.com/22p25i0005/KotlinLocalization
Spectrum,https://github.com/acelost/Spectrum
karhoo-android-ui-sdk,https://github.com/karhoo/karhoo-android-ui-sdk
bunny,https://github.com/weylar/bunny
suggestive,https://github.com/xtr-dev/suggestive
VerticalTabLib,https://github.com/JiaJie-xu1/VerticalTabLib
PasswordGeneratorLibrary,https://github.com/abhinav0612/PasswordGeneratorLibrary
MultiRefreshLoading,https://github.com/fantianwen/MultiRefreshLoading
MessageKit,https://github.com/hosannahighertech/MessageKit
PulsatingButtonAndroidLibrary,https://github.com/Ayusch/PulsatingButtonAndroidLibrary
app_sign_in,https://github.com/Jackwitwicky/app_sign_in
android-automation-library,https://github.com/lwfwind/android-automation-library
RateConditionsMonitor,https://github.com/mhashim6/RateConditionsMonitor
ImagePicker-master,https://github.com/weileng11/ImagePicker-master
android-captcha-ui,https://github.com/Jackwitwicky/android-captcha-ui
RxLifecycle Android,https://github.com/trello/RxLifecycle
Libphonenumber Android,https://github.com/michaelrocks/libphonenumber-android
New Relic Android Agent,https://newrelic.com
AeroGear Android Core,http://aerogear.org
Lottie,https://github.com/airbnb/lottie-android
Abstraction of The Google Maps Android API,https://github.com/tomquist/android-maps-abstraction
Box Android SDK,https://github.com/box/box-android-sdk
Nexus Client Android,https://github.com/intercom/intercom-android
Taboola Android SDK,http://taboola.com
Mapbox Android Navigation SDK,https://github.com/mapbox/mapbox-navigation-android
Beacons Android,https://github.com/uriio/beacons-android
Requery Android,https://github.com/requery/requery
Android User SDK,https://github.com/PalomaMobile/paloma-android-sdk
Glide Transformations,https://github.com/wasabeef/glide-transformations
SubsamplingScaleImageView,https://github.com/davemorrissey/subsampling-scale-image-view
CircleIndicator,https://github.com/ongakuer/CircleIndicator
AndroidSVG,https://github.com/BigBadaboom/androidsvg
RxBinding Kotlin,https://github.com/JakeWharton/RxBinding/
SmartTabLayout,https://github.com/ogaclejapan/SmartTabLayout
Blurry,https://github.com/wasabeef/Blurry
OkDownload OkHttp,https://github.com/lingochamp/okdownload/
OkDownload SQLite,https://github.com/lingochamp/okdownload/
RippleEffect Library,https://github.com/traex/RippleEffect
MultiType,https://github.com/drakeet/MultiType
Input,https://github.com/afollestad/material-dialogs
Flipper,https://github.com/facebook/flipper
Picasso Transformations,https://github.com/wasabeef/picasso-transformations
BottomSheets,https://github.com/afollestad/material-dialogs
CountryCodePicker,https://github.com/hbb20/CountryCodePickerProject
Facebook Android SDK,https://github.com/facebook/facebook-android-sdk
Dagger Android,https://github.com/google/dagger
Dagger Android Support,https://github.com/google/dagger
RxAndroid,https://github.com/ReactiveX/RxAndroid
Bolts Android,https://github.com/BoltsFramework/Bolts-Android
Android GIF Drawable,https://github.com/koral--/android-gif-drawable
Mixpanel Android,https://github.com/mixpanel/mixpanel-android
FEST For Android,http://github.com/square/fest-android/
Android Crop,https://github.com/jdamcd/android-crop
Mapbox Maps SDK For Android,https://github.com/mapbox/mapbox-gl-native
LeakCanary Android,http://github.com/square/leakcanary/
Conscrypt Android,https://conscrypt.org/
Parse Android,https://github.com/parse-community/Parse-SDK-Android
SDP,https://github.com/intuit/sdp
AssertJ For Android,http://github.com/square/assertj-android/
AWS SDK For Android Amazon S3,https://github.com/aws/aws-sdk-android
Android Job,https://github.com/evernote/android-job
Qiniu Android SDK Library,https://github.com/qiniu/android-sdk
AppsFlyer SDK,http://www.AppsFlyer.com/
Aliyun OSS SDK Android,https://github.com/aliyun/aliyun-oss-android-sdk
Facebook Core Android SDK,https://github.com/facebook/facebook-android-sdk
MParticle Kit Library For Extending The Core MParticle SDK.,https://github.com/mparticle/mparticle-sdk-android
OSMdroid Android,https://github.com/osmdroid/osmdroid
Android ObservableScrollView,https://github.com/ksoichiro/Android-ObservableScrollView
Core MParticle SDK Supporting Only Server Side Integrations.,https://github.com/mparticle/mparticle-sdk-android
SQLDelight Android Driver,https://github.com/square/sqldelight/
Fuel Android,https://github.com/kittinunf/Fuel
Joda Time Android Library,https://github.com/dlew/joda-time-android
Facebook Login Android SDK,https://github.com/facebook/facebook-android-sdk
Iconify Base Source Code,https://github.com/JoanZapata/android-iconify/
RxLifecycle Android Lifecycle,https://github.com/trello/RxLifecycle
GRPC Android,https://github.com/grpc/grpc-java
Rest Client Android,https://github.com/darko1002001/android-rest-client
JDeferred Android,https://github.com/jdeferred/jdeferred
AeroGear Android Pipe,http://aerogear.org
Krypto,https://github.com/korlibs/krypto
Multiplatform Settings,https://github.com/russhwolf/multiplatform-settings
Ionicons Integration For Iconify,https://github.com/JoanZapata/android-iconify/
Audience Network SDK,https://developers.facebook.com/products/app-monetization/audience-network/
AWS SDK For Android Amazon Cognito Auth,https://github.com/aws/aws-sdk-android
Push Android Base,https://alphapush.mobi/
GPUImage For Android Library,https://github.com/cyberagent/android-gpuimage
Lifecyle: Android,https://github.com/Tinder/Scarlet
Android Easing,http://blog.sephiroth.it
Butterfly Android,https://github.com/lightningkite/butterfly-android
Bugsnag Android Core,https://bugsnag.com
Apollo GraphQL Android Support,https://github.com/apollographql/apollo-android/
Kodein DI Framework Android,http://kodein.org
Contentstack Android SDK,https://github.com/contentstack/contentstack-android
Cloudinary Android Core Library,http://github.com/cloudinary/cloudinary_android
Korio,https://github.com/korlibs/korio
Android ReactiveLocation,https://github.com/mcharmas/Android-ReactiveLocation
AWS SDK For Android Amazon SNS,https://github.com/aws/aws-sdk-android
JLatexMath Android,https://github.com/noties/jlatexmath-android
Android Utility.,https://github.com/Sophoun/android-utils.git
GeoPackage Android,https://github.com/ngageoint/geopackage-android
Mapbox Android Gestures Library,https://github.com/mapbox/mapbox-gestures-android
Guava Android,https://github.com/thepacific/architecture
Liquid Android,https://github.com/lqd-io/liquid-sdk-android
Rest Client Android Additions,https://github.com/darko1002001/android-rest-client
GeoFire Android,https://github.com/firebase/geofire-java
Tapstream Android SDK,https://tapstream.com/developer/android/integration/
Picasso,https://github.com/square/picasso/
AWS SDK For Android Amazon Polly,https://github.com/aws/aws-sdk-android
Firebase Kotlin SDK,https://github.com/GitLiveApp/firebase-kotlin-sdk
Kmem,https://github.com/korlibs/kmem
Algolia Search API Client For Android,https://github.com/algolia/algoliasearch-client-android
Korau,https://github.com/korlibs/korau
Korma,https://github.com/korlibs/korma
AWS SDK For Android AWS Authentication Core,https://github.com/aws/aws-sdk-android
Android Shared,https://adobe.com
AeroGear Android Push,http://aerogear.org
Android Adjust Kit,https://github.com/mparticle/mparticle-sdk-android
Facebook Share Android SDK,https://github.com/facebook/facebook-android-sdk
Pelias Android SDK,http://github.com/mapzen/pelias-android-sdk
Acorn,https://github.com/nhaarman/Acorn
Micro Utilities Common Android Debug,https://github.com/InsanusMokrassar/MicroUtils/
Micro Utilities Coroutines Android,https://github.com/InsanusMokrassar/MicroUtils/
AWS SDK For Android Amazon DynamoDB,https://github.com/aws/aws-sdk-android
MessageData Android Classes,https://github.com/dragossusi/Message-Data/
Async Runners For Android,https://github.com/darko1002001/android-async-runners
SQLite Android Bindings,https://sqlite.org
Android Segmented Library,https://github.com/hoang8f/android-segmented-control
Android Netdiag Library,https://github.com/qiniu/android-netdiag
Android ColorPicker,https://github.com/1gravity/Android-ColorPicker
Koin Android,https://github.com/touchlab/koin
Actor SDK For Android,https://github.com/actorapp/actor-platform
ImageViewZoom,http://blog.sephiroth.it
Auth0 Core Classes For Identity Provider Authentication,https://github.com/auth0/Lock.Android
Pattern View For Android.,https://github.com/geftimov/android-patternview
Passwordless Authentication For Lock Android,https://github.com/auth0/Lock.Android
Workflow UI Android,https://github.com/square/workflow/
AWS SDK For Android Amazon Lex,https://github.com/aws/aws-sdk-android
Payjp Andorid Core,https://github.com/payjp/payjp-android
WootricSDK Android,https://github.com/Wootric/WootricSDK-Android
AWS SDK For Android AWS IoT,https://github.com/aws/aws-sdk-android
LeakCanary Object Watcher For Android,http://github.com/square/leakcanary/
ParseUI Android,https://github.com/ParsePlatform/ParseUI-Android
Glimpse Core,https://glimpse.graphics/
Mapbox Android Annotation Plugin,https://github.com/mapbox/mapbox-plugins-android
AnimatedWebp,https://github.com/facebook/fresco
AndroidEasingFunctions Library,https://github.com/daimajia/AnimationEasingFunctions
Facebook Common Android SDK,https://github.com/facebook/facebook-android-sdk
AppAuth For Android,https://github.com/openid/AppAuth-Android/
UCrop,https://github.com/Yalantis/uCrop
Android Iconics Library,https://github.com/mikepenz/Android-Iconics
Compressor,https://github.com/zetbaitsu/Compressor
Compressor,https://github.com/Shouheng88/Compressor
Android SwipeLayout Library,https://github.com/daimajia/AndroidSwipeLayout
Hawk,https://github.com/orhanobut/hawk
RxLifecycle Components,https://github.com/trello/RxLifecycle
FFmpeg Android,https://github.com/writingminds/ffmpeg-android-java
Coil,https://github.com/coil-kt/coil
ZXing Scanner View,https://github.com/dm77/barcodescanner
MaterialProgressBar Library,https://github.com/DreaminginCodeZH/MaterialProgressBar
Shimmer,http://facebook.github.io/shimmer-android
AdColony SDK,https://github.com/AdColony/AdColony-Android-SDK
ReactNative,https://github.com/facebook/react-native
Glide OkHttp Integration,https://github.com/bumptech/glide
ImagePipelineBase,https://github.com/facebook/fresco
ShortcutBadger,https://github.com/leolin310148/ShortcutBadger
CircularProgressBar Library,https://github.com/castorflex/SmoothProgressBar
Librarysimplified DRM Core,http://github.com/NYPL-Simplified/DRM-Android-Core/
Robobo Framework,https://bitbucket.org/mytechia/robobo-framework
Drawee,https://github.com/facebook/fresco
Librarysimplified Audiobook API,https://github.com/NYPL-Simplified/audiobook-android
Mosby Model View Presenter,https://github.com/sockeqwe/mosby
ViewPump,https://github.com/InflationX/ViewPump
RxLifecycle Kotlin,https://github.com/trello/RxLifecycle
Transitions Everywhere,https://github.com/andkulikov/transitions-everywhere
SmoothProgressBar Library,https://github.com/castorflex/SmoothProgressBar
Branch Android SDK,https://github.com/BranchMetrics/Branch-Android-SDK/
LithoCore,https://github.com/facebook/litho
Vlayout,https://github.com/alibaba/vlayout
OkDownload,https://github.com/lingochamp/okdownload/
Floating Action Button Library,https://github.com/Clans/FloatingActionButton
Jwtdecode,https://github.com/auth0/jwtdecode.android
CircleProgress,https://github.com/lzyzsd/CircleProgress
ImagePipelineNative,https://github.com/facebook/fresco
Librarysimplified Books API,http://github.com/NYPL-Simplified/Simplified-Android-Core
FlowBinding Common,https://github.com/reactivecircus/FlowBinding
Admixer SDK,https://admixer.visualstudio.com/_git/AdmixerSDKExamples
MaterialLoadingProgressBar Core Library,https://github.com/lsjwzh/materialloadingprogressbar
PagerSlidingTabStrip Library,https://github.com/sephiroth74/PagerSlidingTabStrip
AppMetrica SDK,http://appmetrica.yandex.com/
CoroutineBinding,https://github.com/satoshun/CoroutineBinding
UltimateRecyclerView,https://github.com/cymcsg/UltimateRecyclerView
AWS SDK For Android AWS Mobile Client,https://github.com/aws/aws-sdk-android
SnappyDB,https://github.com/nhachicha/SnappyDB
ADAL,https://github.com/AzureAD/azure-activedirectory-library-for-android
Calligraphy,https://github.com/InflationX/Calligraphy
ProGuard Rules,https://github.com/artem-zinnatullin/RxJavaProGuardRules
LithoWidget,https://github.com/facebook/litho
Xdroid Core,https://github.com/shamanland/xdroid
GravitySnapHelper,https://github.com/rubensousa/GravitySnapHelper
Smart Credentials,https://github.com/telekom/SmartCredentials-SDK-android
Proguard Annotations,https://github.com/yongjhih/proguard-annotations
AdapterDelegates,https://github.com/sockeqwe/AdapterDelegates
FloatingActionButton,https://github.com/futuresimple/android-floating-action-button
AWS SDK For Android Amazon Cognito Sync,https://github.com/aws/aws-sdk-android
FontAwesome Integration For Iconify,https://github.com/JoanZapata/android-iconify/
Librarysimplified Analytics API,http://github.com/NYPL-Simplified/Simplified-Android-Core
KeyboardVisibilityEvent,https://github.com/yshrsmz/KeyboardVisibilityEvent
RADAR Commons Android,https://github.com/RADAR-base/radar-commons-android.git
CAS SDK,https://github.com/cleveradssolutions/CAS-Android
Dfm,https://github.com/ctiao/DanmakuFlameMaster
SwitchButton,https://github.com/zcweng/SwitchButton
CustomActivityOnCrash Library,https://github.com/Ereza/CustomActivityOnCrash
Mortar,https://github.com/square/mortar/
Sudouser,https://github.com/sudoplatform/sudo-user-android
Crouton,https://github.com/keyboardsurfer/Crouton
Libsodiumjni,https://github.com/joshjdevl/libsodium-jni
Device Year Class,https://github.com/facebook/device-year-class
SqlBrite,http://github.com/square/sqlbrite/
Snackbar,https://github.com/nispok/snackbar
Lost,http://github.com/mapzen/lost
Bottom Navigation Bar,https://github.com/Ashok-Varma/bottomnavigation
Android TimesSquare,https://github.com/square/android-times-square
Phrase,https://github.com/square/phrase/
Robobo Remote Control,https://bitbucket.org/mytechia/robobo-remote-control
MemoryTypeJava,https://github.com/facebook/fresco
MvRx,https://github.com/airbnb/mvrx
RippleBackground Library,https://github.com/skyfishjy/android-ripple-background
BindingCollectionAdapter,https://github.com/evant/binding-collection-adapter
MemoryTypeNative,https://github.com/facebook/fresco
Librarysimplified UI Theme,http://github.com/NYPL-Simplified/Simplified-Android-Core
Android RefreshLayoutLayout Library,https://github.com/bingoogolapple/BGARefreshLayout-Android
Mapbox Android Telemetry Library,https://github.com/mapbox/mapbox-events-android
PdfiumAndroid,https://github.com/barteksc/PdfiumAndroid
Librarysimplified Threads,http://github.com/NYPL-Simplified/Simplified-Android-Core
SSP,https://github.com/intuit/ssp
MemoryTypesAshmem,https://github.com/facebook/fresco
